id,pdb_id,interaction_energy,backbone_hbond,sidechain_hbond,vdw,electrostatics,solvation_polar,solvation_hydrophobic,vdw_clashes,entropy_sidechain,entropy_mainchain,sloop_entropy,mloop_entropy,cis_bond,torsional_clash,backbone_clash,helix_dipole,water_bridge,disulfide,electrostatic_kon,partial_covalent_bonds,energy_ionisation,entropy_complex,number_of_residues,interface_residues,interface_residues_clashing,interface_residues_vdw_clashing,interface_residues_bb_clashing
628,4UAO_1,-10.848,-1.74198,-13.0278,-20.696,-6.39233,33.8065,-22.3999,3.29114,11.4673,5.9113,0.0,0.0,0.0,0.266735,3.32177,0.0168663,0.0,0.0,-1.34988,0.0,-2.22045e-16,2.384,566,63,0,0,0
629,4UT6_1,-5.07039,-4.43637,-5.8907,-13.9721,-3.59069,25.296,-14.5594,1.8733,5.05672,5.27029,0.0,0.0,0.0,0.453324,3.15737,0.0,0.0,7.10543e-15,-0.570847,0.0,0.0,2.384,3025,42,0,0,0
630,4UT9_1,3.59506,-3.41775,-1.30681,-17.3397,-4.30519,30.9284,-19.0071,1.94407,10.3404,7.12412,0.0,0.0,0.0,0.11273,3.05386,0.0,0.0,-7.10543e-15,-1.4791,0.0,0.00104999,2.384,3027,58,0,0,0
631,4UTA_1,5.14054,-1.74799,-5.03666,-17.3552,-2.9284,30.0261,-19.4889,4.50544,9.51785,8.11198,0.0,0.0,-4.44089e-16,0.0837561,3.06317,0.0,0.0,0.0,-0.563225,0.0,0.0157158,2.384,1025,66,1,0,1
632,4UU9_1,-15.7946,-4.07686,-8.37714,-16.8705,-5.42204,24.5524,-20.8582,3.19722,9.4644,4.57414,0.0,0.0,0.0,0.136229,2.305,-0.840501,0.0,0.0,-1.38765,0.0,0.113826,2.384,300,38,0,0,0
633,4UV7_1,-9.76707,-2.51113,-6.42304,-14.0674,-1.97504,20.764,-17.3571,2.55723,5.03909,3.59978,0.0,0.0,0.0,0.376972,4.25089,0.0,0.0,0.0,-0.42728,0.0,0.656805,2.384,850,31,0,0,0
634,4V1D_1,-0.417989,-5.3825,-4.69803,-17.2451,-1.69562,25.3073,-21.6668,5.05645,13.0402,5.99949,0.0,0.0,0.0,1.16042,4.99363,0.186025,0.0,0.0,-0.479769,0.0,-1.52656e-16,2.384,302,38,0,0,0
635,4V1D_2,-3.00827,-2.0838,-5.79268,-15.6452,-2.50122,24.5012,-19.2649,5.73767,8.39696,4.61361,0.0,0.0,0.0,0.206798,2.90598,-0.428197,0.0,1.77636e-15,-0.793519,0.0,0.0450598,2.384,291,47,0,0,0
636,4WEB_1,-5.40309,-2.35901,-4.15598,-10.4688,-7.75929,19.9705,-11.5486,2.92785,6.07065,2.73904,0.0,0.0,0.0,0.322756,1.16541,0.0,0.0,-3.10862e-15,-1.14222,0.0,5.55112e-17,2.384,396,30,2,2,0
637,4WFF_1,-9.75563,-2.61354,-9.64955,-14.3664,-2.49243,22.312,-15.5074,3.66631,5.95095,2.26002,0.0,0.0,0.0,0.778371,2.82411,0.000666696,0.0,4.44089e-16,-0.109227,0.0,0.0145805,2.384,742,42,0,0,0
638,4WHT_1,-6.66746,-2.63875,-5.73059,-17.2875,0.161034,24.9263,-22.1076,4.82113,5.45323,5.27062,0.0,0.0,0.0,0.077755,5.60784,0.0,0.0,0.0,-0.076051,0.0,0.462872,2.384,242,37,1,0,1
639,4WHY_4,-5.14728,-3.34407,-4.29061,-16.1473,0.116137,22.5222,-21.3314,5.41408,5.92945,5.40152,0.0,0.0,0.0,0.132983,4.69995,0.0,0.0,0.0,-0.100892,0.0,0.550706,2.384,241,37,1,0,1
640,4WUU_1,-0.295352,-1.28901,-7.08638,-16.8933,-4.04721,28.5026,-17.8525,4.51455,8.92798,1.48363,0.0,0.0,1.60576,2.29264,4.05979,-0.11302,0.0,1.77636e-15,-0.341087,0.0,0.0,2.384,518,51,0,0,0
641,4WV1_1,-7.79212,-5.50784,-6.27898,-18.2893,-3.19555,27.0447,-22.9916,5.57871,11.1214,5.25716,0.0,0.0,0.162701,0.825707,1.9575,0.0,0.0,0.0,-1.61456,0.0,0.0952812,2.384,335,48,0,0,0
642,4XAK_1,-6.18243,-2.13828,-4.22592,-16.2656,-2.96656,23.1692,-19.6706,3.39119,7.92432,4.3695,0.0,0.0,0.0,0.795015,3.39135,0.0,0.0,-1.77636e-15,-0.564704,0.0,0.0,2.384,446,40,1,0,1
643,4XAW_1,-15.0352,-1.84757,-3.25275,-14.314,-0.584511,15.9765,-20.5533,0.995584,6.44266,2.20154,0.0,0.0,0.0,0.150904,2.36477,-0.152839,0.0,0.0,-0.0973492,0.0,0.0,2.384,249,36,0,0,0
644,4XC1_1,-10.543,-1.64791,-3.0097,-11.6476,-0.662534,13.1436,-16.8732,0.938783,6.66382,2.61083,0.0,0.0,0.0,0.0722126,1.63435,-0.114143,0.0,0.0,-0.017199,0.0,0.0,2.384,253,30,0,0,0
645,4XCF_1,-16.0752,-1.72943,-3.54411,-14.5019,-0.539564,15.8197,-20.7586,1.0502,6.52764,1.7177,0.0,0.0,0.0,0.102784,2.39045,-0.165895,0.0,0.0,-0.053765,0.0,0.0,2.384,250,34,0,0,0
646,4XGZ_1,-7.85126,-1.58173,-1.98083,-13.3688,-0.120611,15.3281,-19.4319,4.99711,5.32663,2.66569,0.0,0.0,0.0,0.359976,4.25407,-0.0163809,0.0,0.0,-0.0285015,0.0,0.0,2.384,236,32,0,0,0
647,4XH2_1,-11.4109,-1.56724,-2.14152,-12.783,-1.12263,15.3391,-18.1169,2.07358,5.97032,1.24837,0.0,0.0,0.0,0.349573,2.46954,-0.243465,0.0,0.0,-0.426781,0.0,0.00957482,2.384,238,32,0,0,0
648,4XH2_2,-12.1798,-3.24488,-3.96602,-14.7536,-0.820653,19.7779,-20.5055,2.52925,6.03723,2.96535,0.0,0.0,0.0,0.363097,3.11634,-0.246586,0.0,0.0,-0.319625,0.0,0.00423212,2.384,242,36,0,0,0
649,4XH2_3,-10.659,-2.08954,-2.73167,-13.4687,-0.916303,14.9527,-19.4297,5.23859,5.54783,2.19833,0.0,0.0,0.0,0.648338,3.55264,-0.29768,0.0,0.0,-0.313691,0.0,0.00249638,2.384,237,32,0,0,0
650,4XHJ_1,-9.26839,-1.30661,-2.82817,-12.2069,-0.700975,12.9064,-17.5664,1.34858,7.15798,3.43122,0.0,0.0,0.0,0.825706,1.60118,0.0,0.0,0.0,-0.329206,0.0,0.0,2.384,984,41,0,0,0
651,4XI5_1,-0.952082,-0.0890814,-2.93353,-14.3843,-1.08512,18.6693,-18.6937,6.48706,7.2531,3.40504,0.0,0.0,0.0,0.812145,1.35199,0.0595817,0.0,0.0,-0.533731,0.0,0.0811562,2.384,1119,46,2,2,0
652,4XMK_1,-8.08239,-2.41748,-1.86602,-13.3965,-1.65629,17.394,-16.7962,3.43084,3.8038,3.46089,0.0,0.0,0.0,0.423071,5.18287,0.0,0.0,0.0,-0.576361,0.0,0.113826,2.384,251,26,2,1,1
653,4XMP_1,5.86364,-4.06147,-6.31158,-21.9365,-6.13544,40.8297,-21.7947,6.73316,9.95547,8.79324,0.0,0.0,0.0,0.369908,3.71132,0.203159,0.0,3.55271e-15,-0.923171,0.0,0.141851,2.384,690,72,1,1,0
654,4XNQ_1,0.680979,-4.13219,-3.71472,-12.9198,-2.33927,23.7123,-16.0767,3.38771,7.82136,4.56529,0.0,0.0,0.0,0.071601,1.84679,0.282381,0.0,-4.44089e-16,0.0218194,0.0,0.00117367,2.384,442,45,0,0,0
655,4XNZ_1,7.76237,-2.05025,-4.22322,-18.2319,-4.19432,31.8468,-19.5148,4.77753,9.32348,9.89075,0.0,0.0,0.0,0.865083,2.45733,-0.10359,0.0,0.0,-0.630256,0.0,0.0070286,2.384,681,55,0,0,0
656,4XP4_1,-5.82097,-3.85484,-7.39598,-12.0684,-7.98637,23.1428,-10.8701,4.54272,6.22238,2.45783,0.0,0.0,5.55112e-17,0.724793,2.77962,-0.0476056,0.0,4.44089e-16,-0.736513,0.0,0.0482304,2.384,804,29,0,0,0
657,4XTR_1,-12.2904,-2.338,-5.84365,-12.551,-3.55128,14.7146,-16.461,2.75987,10.0272,2.3031,0.0,0.0,0.0,0.085791,2.32131,-0.332893,0.0,0.0,-1.10307,0.0,0.0,2.384,581,34,0,0,0
658,4XVJ_1,-10.2939,-5.90068,-2.9767,-19.6334,-1.07154,25.8045,-25.0921,3.6266,7.11209,7.11272,0.0,0.0,0.0,1.00614,2.67548,0.0,0.0,0.0,-0.345372,0.0,0.0639428,2.384,661,42,0,0,0
659,4XVT_1,-2.08933,-4.24532,-8.38245,-16.7267,-3.0354,30.8564,-17.8216,1.94951,7.09746,7.96009,0.0,0.0,0.0,0.684603,3.16744,0.147647,0.0,3.55271e-15,-0.573618,0.0,0.0,2.384,682,56,0,0,0
660,4XXD_1,-12.4966,-2.83034,-3.796,-15.7493,-2.65178,20.9694,-21.2202,3.08273,4.96933,4.46984,0.0,0.0,0.0,0.474715,4.14858,0.0,0.0,0.0,-0.257627,0.0,0.0426033,2.384,240,38,1,0,1
661,4Y5V_1,-4.02019,-0.508054,-7.19842,-17.42,-4.97051,26.6676,-20.0113,7.41061,7.95174,3.99081,0.0,0.0,0.0,0.595195,3.28615,0.0,0.0,0.0,-0.829557,0.0,0.301666,2.384,440,54,2,2,0
662,4Y5X_1,-4.40935,-1.20954,-7.39057,-16.3137,-1.88291,25.8144,-19.9947,3.99121,7.68064,4.14374,0.0,0.0,0.0,0.984413,4.58309,0.0,0.0,-8.88178e-16,-0.282987,0.0,0.0506403,2.384,447,50,0,0,0
663,4Y5Y_1,-7.90545,-0.911617,-8.11706,-16.7343,-3.73418,23.7315,-19.8972,5.74593,8.38625,4.45575,0.0,0.0,0.0,0.25957,3.16916,0.0,0.0,0.0,-1.25908,0.0,0.168951,2.384,446,53,2,2,0
664,4YBL_1,-6.5759,-2.52219,-3.16552,-14.4591,-3.99868,20.8689,-16.5088,3.59388,6.28375,3.63506,0.0,0.0,0.00190458,0.110254,3.30769,0.338294,0.0,0.0,-0.921638,0.0,0.167976,2.384,675,44,1,0,1
665,4YBQ_1,12.2478,-3.14316,-5.97037,-12.8906,-3.25235,28.2206,-12.5592,8.37249,9.209,4.12953,0.0,0.0,0.0,0.569643,3.87414,0.467385,0.0,0.0,-0.966906,0.0,0.0617806,2.384,706,37,2,2,0
666,4YC2_1,-4.31089,-2.56165,-2.61575,-13.8471,-3.48687,20.1365,-15.9691,5.28165,6.5046,3.32985,0.0,0.0,0.0,0.0188969,1.84008,-0.262957,0.0,1.77636e-15,-0.993936,0.0,0.154974,2.384,682,45,0,0,0
667,4YC2_2,-4.47889,-2.6603,-2.83132,-13.7349,-3.65329,20.1715,-15.5499,4.39207,6.23432,3.83362,0.0,0.0,0.0,0.532599,1.49848,-0.189774,0.0,-1.77636e-15,-1.18269,0.0,0.15913,2.384,681,47,0,0,0
668,4YDI_1,7.23008,-4.23606,-5.19947,-17.6708,-3.74975,31.157,-19.8632,7.74185,9.2952,9.35595,0.0,0.0,0.0,1.00229,2.22772,0.00910855,0.0,-3.55271e-15,-0.619262,0.0,0.00732197,2.384,678,61,0,0,0
669,4YDJ_1,-4.2664,-6.33044,-6.18995,-16.8039,-4.4408,27.8712,-19.3343,3.45911,10.3255,7.34196,0.0,0.0,0.0,0.467064,2.84942,0.135925,0.0,0.0,-0.792617,0.0,0.0248279,2.384,693,50,0,0,0
670,4YDK_1,-5.09641,-6.3704,-8.74085,-21.7764,-2.38845,36.055,-24.0731,5.00212,7.16671,9.74746,0.0,0.0,0.0,0.366907,4.93434,-0.00405378,0.0,0.0,-0.24565,0.0,0.164335,2.384,687,59,1,1,0
671,4YDL_1,-3.96819,-5.52591,-8.68084,-17.7999,-3.75877,29.6713,-19.0595,3.70552,8.52411,9.1837,0.0,0.0,0.0,0.546428,2.67102,0.0316634,0.0,3.55271e-15,-0.805996,0.0,0.0,2.384,680,52,0,0,0
672,4YDV_1,-10.7722,-7.87421,-3.76347,-13.3515,0.173972,18.6889,-18.0133,0.379991,6.31685,6.30389,0.0,0.0,0.0,0.379565,3.44234,0.0,0.0,8.88178e-16,-0.0130299,0.0,0.0,2.384,246,30,0,0,0
673,4YE4_1,5.64696,-4.13243,-3.35011,-17.3573,-3.64684,30.9294,-18.8038,6.78268,6.5939,6.93696,0.0,0.0,0.0,1.67706,1.6215,0.0645753,0.0,3.55271e-15,-0.150152,0.0,0.103001,2.384,690,47,1,1,0
674,4YFL_1,38.6708,-1.01054,-4.90606,-17.5325,-2.47198,33.9158,-17.6856,25.8335,9.428,8.00021,0.0,0.0,1.69288,3.65097,7.06757,0.249585,0.0,0.0,-0.509981,0.0,0.0165284,2.384,686,59,8,7,1
675,4YFL_2,32.6709,-2.0191,-4.38994,-16.5011,-3.05972,30.797,-16.5393,21.5591,11.6654,7.66461,0.0,0.0,1.63312,2.23697,4.7768,0.239729,0.0,0.0,-0.646808,0.0,0.0310279,2.384,682,56,7,6,1
676,4YHP_3,1.99416,-1.7784,-3.16605,-4.09746,-0.26297,8.38033,-4.29723,1.13177,2.69229,3.35371,0.0,0.0,0.0,0.0760933,0.651548,0.0,0.0,0.0,-0.0379208,0.0,0.0,2.384,244,15,0,0,0
677,4YK4_1,0.668236,-1.14841,-4.48179,-9.94022,-0.168805,15.4012,-11.8513,3.3027,4.25088,4.78323,0.0,0.0,0.0,0.37496,1.94935,-0.0587861,0.0,0.0,0.106255,0.0,0.0982968,2.384,441,37,0,0,0
678,4YO0_1,-11.6467,-7.03993,-7.86275,-15.2754,-2.28625,24.3549,-18.8369,2.96409,7.49775,5.68308,0.0,0.0,0.0,0.15246,5.01688,0.0,0.0,0.0,-1.00076,0.0,0.00301224,2.384,242,34,1,1,0
679,4YPG_1,1.69547,-2.34857,-9.70075,-25.2055,-2.08064,38.6092,-28.9944,14.674,10.0587,4.7491,0.0,0.0,0.0,2.20565,6.3341,-0.115233,0.0,0.0,-0.249398,0.0,0.0933415,2.384,389,67,5,5,0
680,4YQX_1,-4.64864,-3.87538,-9.33672,-16.5946,-10.9424,31.633,-16.6297,6.40234,11.0376,5.11979,0.0,0.0,0.0,0.368827,3.14824,0.228452,0.0,0.0,-2.08693,0.0,0.0271454,2.384,358,50,0,0,0
681,4YR6_1,-7.43932,-5.30074,-7.20746,-14.3156,0.183889,21.1175,-16.7427,3.47464,5.28339,5.82217,0.0,0.0,0.0,0.231937,2.99564,0.0,0.0,0.0,-0.106893,0.0,0.120467,2.384,241,26,0,0,0
682,4YUE_1,-1.42403,-2.03191,-1.61147,-12.8781,-4.056,19.8034,-13.9983,3.80547,6.65518,3.59106,0.0,0.0,0.0,0.280865,3.75713,-0.105591,0.0,0.0,-0.939215,0.0,0.0605965,2.384,353,43,1,1,0
683,4YWG_1,-9.12543,-1.20053,-4.53729,-10.7651,-1.38713,12.5524,-15.0373,2.82971,4.69679,3.24846,0.0,0.0,-2.77556e-17,0.849661,1.56052,0.0339456,0.0,0.0,-0.408983,0.0,-6.93889e-18,2.384,360,40,0,0,0
684,4YWG_2,-4.69732,-1.0067,-3.75614,-9.92107,-1.81835,13.4393,-13.3658,3.55742,4.13435,3.80146,0.0,0.0,-1.11022e-16,0.657757,1.27641,0.0,0.0,0.0,-0.419546,0.0,-6.93889e-18,2.384,358,41,0,0,0
685,4YZF_1,3.16813,-4.24734,-3.58897,-16.3022,-2.28472,25.0189,-18.2436,10.047,7.17468,3.97829,0.0,0.0,0.717957,1.39127,4.65439,0.0206865,0.0,0.0,-0.513878,0.0,1.11022e-16,2.384,743,39,1,1,0
686,4Z0X_1,-10.5381,-3.26086,-2.77698,-12.8948,-1.00177,14.0169,-18.854,1.94297,6.22019,5.49268,0.0,0.0,0.0,0.598072,4.04132,0.0,0.0,0.0,-0.0204998,0.0,-6.93889e-18,2.384,236,26,1,0,1
687,4Z5R_1,-0.299964,-1.38736,-4.43371,-15.4243,-3.29631,22.7513,-17.6071,8.22533,9.06601,2.57458,0.0,0.0,0.0,0.237474,1.84744,0.0509188,0.0,1.77636e-15,-1.0919,0.0,0.0350141,2.384,379,52,2,2,0
688,4ZFG_1,-11.4489,-1.46961,-1.3215,-12.4718,0.0405893,10.5608,-18.4773,0.225765,5.48444,3.90958,0.0,0.0,0.387974,1.68661,2.14907,8.88178e-16,0.0,8.88178e-16,-0.014182,0.0,0.00977112,2.384,451,39,0,0,0
689,4ZFO_1,-16.4794,-0.481971,-6.15919,-13.3689,-0.866936,14.4682,-18.9682,1.08823,5.3778,2.01963,0.0,0.0,0.0,0.299873,1.41669,0.0,0.0,0.0,0.0305543,0.0,0.0815287,2.384,265,37,0,0,0
690,4ZPT_1,4.14578,-2.78065,-7.50599,-14.8619,-1.58661,24.9421,-16.6932,8.31004,9.26747,4.89159,0.0,0.0,0.0110366,0.657873,3.36477,0.0,0.0,0.0,-0.505974,0.0,6.93889e-18,2.384,435,57,2,2,0
691,4ZS6_1,-6.88971,-1.45161,-4.55209,-11.7323,-0.832107,15.5428,-15.0936,4.18546,4.31744,2.46853,0.0,0.0,0.0,0.38229,2.53566,0.0,0.0,-4.44089e-16,-0.124533,0.0,2.08167e-17,2.384,437,38,0,0,0
692,4ZS7_1,14.0564,-0.865323,-5.36326,-19.5863,-7.61761,36.5732,-19.6619,14.7074,12.685,1.4401,0.0,0.0,1.57518,2.15117,4.32422,0.181988,0.0,0.0,-2.16326,0.0,0.0,2.384,396,51,4,4,0
693,4ZSO_1,-8.593,-1.76602,-8.11164,-13.6965,-1.49104,19.1321,-17.8178,3.45288,8.1213,3.65481,0.0,0.0,0.0,0.333637,1.3271,0.0,0.0,0.0,-0.404729,0.0,-5.55112e-17,2.384,453,42,0,0,0
694,4ZTO_1,-9.09715,-3.90696,-4.22211,-12.3586,-1.91898,17.1046,-15.9583,2.25971,5.31836,4.83547,0.0,0.0,0.0,0.305175,1.58481,0.0,0.0,0.0,-0.555593,0.0,0.0,2.384,250,32,0,0,0
695,4ZYP_1,7.05448,-0.54013,-2.68562,-11.989,-1.88747,22.207,-12.9249,4.1161,7.61672,3.68145,0.0,0.0,0.0,0.243921,3.57715,0.0985412,0.0,0.0,-0.90501,0.0,0.0227962,2.384,1209,47,0,0,0
696,5A3I_1,2.02154,-3.33975,-7.60092,-11.7701,-0.479161,18.7712,-12.8427,2.28972,8.06268,8.5138,0.0,0.0,0.274496,0.315119,1.74732,0.0427059,0.0,5.32907e-15,-0.248429,0.0,0.0328082,2.384,563,49,0,0,0
697,5ANM_2,1.08099,-0.643057,-1.07928,-4.26225,-1.18295,6.8693,-4.67372,1.34456,2.94432,2.00557,0.0,0.0,0.00198291,0.295712,0.158213,0.0,0.0,0.0,-0.547969,0.0,0.00878348,2.384,442,14,0,0,0
698,5ANM_3,-1.17243,-1.76452,-1.7215,-5.28203,-1.68157,8.37054,-5.67082,0.723544,3.04157,3.08906,0.0,0.0,0.0,0.308551,0.583696,0.0,0.0,0.0,-0.593374,0.0,0.00812797,2.384,443,17,0,0,0
699,5ANY_1,491.283,-2.68689,-1.20703,-21.7184,-0.0499435,47.6244,-24.1884,478.206,8.02711,5.69408,0.0,0.0,0.0,1.56989,216.772,0.0,0.0,-7.10543e-15,0.0120547,0.0,0.0,2.384,566,50,32,32,19
700,5AUM_1,-15.7509,-5.71037,-9.53185,-16.3684,-7.05697,27.002,-20.6708,3.49175,8.85292,5.46971,0.0,0.0,0.0,0.102388,2.39893,-0.0721269,0.0,0.0,-1.31401,0.0,0.054831,2.384,244,41,0,0,0
701,5B3J_1,8.15658,-4.47435,-9.38373,-17.2515,-1.29686,32.9102,-16.0626,6.70089,8.571,7.21565,0.0,0.0,0.040093,1.32142,3.82765,-0.185271,0.0,-8.88178e-16,-0.602239,0.0,0.653962,2.384,585,44,3,2,1
702,5B3J_2,7.53155,-3.97598,-9.87959,-17.059,-0.71801,32.0307,-15.9153,6.03129,9.46494,7.56519,0.0,0.0,0.0,0.197929,4.02423,-0.143283,0.0,8.88178e-16,-0.71925,0.0,0.651955,2.384,586,44,1,1,0
703,5B8C_1,-12.7755,-3.56711,-5.62198,-20.084,-2.4856,25.5769,-25.6558,6.21544,6.90444,5.30927,0.0,0.0,0.0,0.855399,2.97693,0.0,0.0,1.77636e-15,-0.222391,0.0,6.93889e-18,2.384,347,59,1,1,0
704,5BO1_1,-14.6373,-3.21153,-7.36618,-19.6891,-1.58208,26.0193,-26.1494,2.578,8.36766,5.8171,0.0,0.0,1.94289e-16,0.573209,3.38731,0.0,0.0,1.42109e-14,-0.226108,0.0,0.231759,2.384,377,52,0,0,0
705,5BV7_1,-10.4044,-3.20151,-9.75741,-17.9811,-4.18124,27.5321,-19.9471,5.78881,6.279,5.09446,0.0,0.0,0.0,0.389942,3.5658,0.0854741,0.0,0.0,-0.619636,0.0,0.113826,2.384,633,48,0,0,0
706,5BV7_2,-11.402,-4.08602,-1.2481,-15.2102,-0.560541,15.6189,-20.4815,2.80404,5.16961,6.45752,0.0,0.0,0.0,0.392981,2.19474,-0.0148537,0.0,0.0,-0.243797,0.0,0.0,2.384,632,38,0,0,0
707,5BVP_1,-7.47175,-4.68273,-8.84403,-17.3129,-4.63788,29.1132,-19.8291,4.3004,11.0278,4.21933,0.0,0.0,0.0,0.104837,3.16058,0.0,0.0,0.0,-0.930649,0.0,-5.55112e-17,2.384,378,56,0,0,0
708,5C0N_1,1.34299,-3.38612,-5.71597,-9.09072,-0.422642,18.2246,-10.6135,3.73309,5.52517,2.88217,0.0,0.0,0.0,0.526884,1.90436,0.0694044,0.0,0.0,-0.389428,0.0,0.0,2.384,366,30,1,1,0
709,5C0R_1,-6.03206,-0.875533,-1.90825,-13.5641,-0.0582036,16.0603,-18.3714,3.00235,7.35237,2.23354,0.0,0.0,0.0,0.137213,2.39572,-0.0793144,0.0,0.0,-0.0311445,0.0,0.0700405,2.384,516,41,0,0,0
710,5C0S_1,4.21972,-0.707826,-0.426315,-14.6244,-0.289524,15.7286,-20.8499,14.2914,6.04931,3.36852,0.0,0.0,0.0,1.67142,2.39933,0.14143,0.0,0.0,-0.212754,0.0,0.0797756,2.384,489,34,5,5,0
711,5C7X_1,-6.53491,-4.17505,-4.37186,-26.446,-3.31093,39.4326,-33.4038,4.57122,14.0097,8.27064,0.0,0.0,0.0,0.223337,6.0647,-0.744879,0.0,0.0,-1.00949,0.0,0.419503,2.384,461,64,0,0,0
712,5C8J_1,11.6056,-1.86309,-0.87916,-9.66838,0.00486754,13.9286,-11.3595,11.9465,3.26269,5.37242,0.0,0.0,0.0,0.93232,3.99729,-0.130717,0.0,0.0,-0.00604989,0.0,0.0652026,2.384,428,25,4,3,1
713,5CD5_1,17.4637,-2.43859,-1.8692,-15.1914,-2.95177,30.0389,-15.79,9.42637,7.00144,8.78221,0.0,0.0,0.0,1.03656,1.85434,0.0669398,0.0,0.0,-0.703053,0.0,0.0551933,2.384,679,58,1,1,0
714,5CEZ_1,-2.06058,-1.54467,-4.77334,-10.0482,-2.15006,15.5644,-11.4187,1.19214,6.97678,4.29354,0.0,0.0,0.0,0.151483,0.454312,0.0,0.0,-1.42109e-14,-0.333953,0.0,0.0299891,2.384,721,29,0,0,0
715,5CIL_1,-14.1342,-2.21891,-3.9031,-14.3423,-0.627689,16.2173,-20.5831,1.65088,6.4783,3.29838,0.0,0.0,0.0,0.105461,2.25349,-0.109056,0.0,0.0,-0.10038,0.0,0.0,2.384,250,34,0,0,0
716,5CIN_1,-16.2277,-2.49602,-3.59631,-15.013,-0.512283,16.8519,-21.6728,0.662057,6.32342,3.396,0.0,0.0,0.0,0.0427627,2.80435,-0.173855,0.0,0.0,-0.0397056,0.0,0.0,2.384,250,34,0,0,0
717,5CJO_1,-11.3718,-1.77792,-8.64005,-11.3327,-3.74873,17.0726,-13.536,2.77319,5.65604,2.52259,0.0,0.0,0.0,0.21295,1.32087,-0.133744,0.0,0.0,-0.440035,0.0,0.0,2.384,1209,28,0,0,0
718,5CSZ_1,-8.95279,-8.23603,-5.29299,-16.877,-2.574,25.114,-20.9486,2.582,9.33515,7.20148,0.0,0.0,0.638165,0.788879,1.55454,0.0,0.0,0.0,-0.745795,0.0,0.0619913,2.384,240,36,0,0,0
719,5CUS_1,-6.7949,-4.33861,-9.33128,-23.0379,-3.00706,35.2073,-27.0618,3.95286,14.2782,6.04217,0.0,0.0,0.0,0.686801,3.7411,0.0,0.0,0.0,-0.185547,0.0,0.0,2.384,1373,77,0,0,0
720,5CWS_1,2.25586,-0.585155,-0.715622,-12.4395,-4.22152,20.9899,-13.8984,4.03445,6.63051,1.64759,0.0,0.0,0.953455,0.554054,2.40857,0.0346757,0.0,0.0,-0.760388,0.0,0.0319002,2.384,735,53,0,0,0
721,5CZV_1,0.758765,-1.4825,-4.32109,-19.4095,-3.86369,30.0838,-23.5708,6.84224,10.6557,6.33107,0.0,0.0,0.0,0.469602,3.17082,-0.0604342,0.0,3.55271e-15,-0.98256,0.0,0.0669109,2.384,469,53,0,0,0
722,5CZX_1,-7.68258,-1.46363,-5.11687,-14.7594,-1.96027,19.6274,-17.9905,1.43212,8.43113,3.96921,0.0,0.0,0.0,0.543308,2.7597,0.0506582,0.0,-3.55271e-15,-0.501291,0.0,0.0555334,2.384,476,45,0,0,0
723,5D72_1,-5.72702,-4.22331,-3.78793,-26.9872,-2.44109,39.0576,-34.2801,7.922,13.6243,6.97894,0.0,0.0,0.0,0.429688,5.6209,-1.30863,0.0,1.77636e-15,-0.857858,0.0,0.146583,2.384,461,64,1,1,0
724,5D8J_1,-10.9023,-4.41229,-7.57102,-14.3992,-1.47049,22.3665,-17.4073,4.83003,5.76757,2.24633,0.0,0.0,0.0,0.735382,3.98957,-1.27757,0.0,0.0,-0.314673,0.0,0.00446112,2.384,363,42,2,2,0
725,5D93_1,-7.18712,-3.60967,-4.35537,-16.5685,-0.704732,25.6195,-19.2363,3.30565,5.29282,3.29424,0.0,0.0,-4.44089e-16,0.35206,5.54489,-0.903644,0.0,1.77636e-15,0.236117,0.0,0.0907436,2.384,467,47,1,0,1
726,5D96_1,-4.66558,-3.37456,-2.70164,-15.5173,-0.813842,21.3398,-19.0163,3.93208,5.22763,6.30946,0.0,0.0,0.0059681,0.208485,4.11872,-0.104935,0.0,-4.44089e-16,-0.182942,0.0,0.0225912,2.384,464,42,0,0,0
727,5D9Q_1,3.02912,-1.12563,-4.95263,-11.428,-2.36991,18.8741,-12.3896,4.1392,6.39257,5.77622,0.0,0.0,0.0,0.621678,1.18988,0.0,0.0,0.0,-0.531625,0.0,0.0228222,2.384,713,30,2,2,0
728,5DD0_1,-6.50986,-0.723008,-2.47663,-10.7197,-2.57305,12.351,-15.3646,3.67171,7.2338,2.03022,0.0,0.0,0.0,0.177155,1.35368,0.157064,0.0,0.0,-0.273812,0.0,0.0,2.384,248,20,1,1,0
729,5DFV_1,-7.53227,-2.22221,-6.13489,-14.9432,-2.65029,20.1701,-19.8512,6.0758,8.68852,3.34447,0.0,0.0,-3.33067e-16,0.536627,3.48683,0.0152458,0.0,0.0,-0.561265,0.0,0.0,2.384,323,42,1,1,0
730,5DHV_1,-13.0377,-3.48904,-5.66507,-13.0723,-3.41832,16.7862,-16.3823,2.61969,8.11212,2.30131,0.0,0.0,0.0,0.0944913,2.99188,0.225378,0.0,0.0,-1.14977,0.0,0.0,2.384,288,35,1,1,0
731,5DLM_1,-1.59409,-3.12347,-4.05831,-15.138,-1.57651,25.221,-19.3729,4.21029,6.53129,5.37562,0.0,0.0,0.0,0.768985,6.27694,0.0,0.0,0.0,-0.438735,0.0,0.00664379,2.384,239,36,1,0,1
